date,region,cases,import_status
2020-05-13,GUANAJUATO,36.0,local
2020-05-14,GUANAJUATO,39.0,local
2020-05-15,GUANAJUATO,39.0,local
2020-05-16,GUANAJUATO,29.0,local
2020-05-17,GUANAJUATO,48.0,local
2020-05-18,GUANAJUATO,24.0,local
2020-05-19,GUANAJUATO,36.0,local
2020-05-20,GUANAJUATO,26.0,local
2020-05-21,GUANAJUATO,76.0,local
2020-05-22,GUANAJUATO,51.0,local
2020-05-23,GUANAJUATO,80.0,local
2020-05-24,GUANAJUATO,26.0,local
2020-05-25,GUANAJUATO,73.0,local
2020-05-26,GUANAJUATO,57.0,local
2020-05-27,GUANAJUATO,54.0,local
2020-04-01,GUERRERO,-1221.0,local
2020-04-02,GUERRERO,2.0,local
2020-04-03,GUERRERO,2.0,local
2020-04-04,GUERRERO,1.0,local
2020-04-05,GUERRERO,5.0,local
2020-04-06,GUERRERO,5.0,local
2020-04-07,GUERRERO,5.0,local
2020-04-08,GUERRERO,11.0,local
2020-04-09,GUERRERO,2.0,local
2020-04-10,GUERRERO,6.0,local
2020-04-11,GUERRERO,3.0,local
2020-04-12,GUERRERO,14.0,local
2020-04-13,GUERRERO,7.0,local
2020-04-14,GUERRERO,11.0,local
2020-04-15,GUERRERO,9.0,local
2020-04-16,GUERRERO,3.0,local
2020-04-17,GUERRERO,9.0,local
2020-04-18,GUERRERO,0.0,local
2020-04-19,GUERRERO,12.0,local
2020-04-20,GUERRERO,5.0,local
2020-04-21,GUERRERO,1.0,local
2020-04-22,GUERRERO,12.0,local
2020-04-23,GUERRERO,21.0,local
2020-04-24,GUERRERO,8.0,local
2020-04-25,GUERRERO,6.0,local
2020-04-26,GUERRERO,23.0,local
2020-04-27,GUERRERO,15.0,local
2020-04-28,GUERRERO,24.0,local
2020-04-29,GUERRERO,29.0,local
2020-04-30,GUERRERO,13.0,local
2020-05-01,GUERRERO,35.0,local
2020-05-02,GUERRERO,1.0,local
2020-05-03,GUERRERO,25.0,local
2020-05-04,GUERRERO,24.0,local
2020-05-05,GUERRERO,22.0,local
2020-05-06,GUERRERO,25.0,local
2020-05-07,GUERRERO,28.0,local
2020-05-08,GUERRERO,9.0,local
2020-05-09,GUERRERO,25.0,local
2020-05-10,GUERRERO,56.0,local
2020-05-11,GUERRERO,51.0,local
2020-05-12,GUERRERO,36.0,local
2020-05-13,GUERRERO,52.0,local
2020-05-14,GUERRERO,26.0,local
2020-05-15,GUERRERO,47.0,local
2020-05-16,GUERRERO,42.0,local
2020-05-17,GUERRERO,13.0,local
2020-05-18,GUERRERO,57.0,local
2020-05-19,GUERRERO,44.0,local
2020-05-20,GUERRERO,28.0,local
2020-05-21,GUERRERO,57.0,local
2020-05-22,GUERRERO,36.0,local
2020-05-23,GUERRERO,66.0,local
2020-05-24,GUERRERO,119.0,local
2020-05-25,GUERRERO,96.0,local
2020-05-26,GUERRERO,62.0,local
2020-05-27,GUERRERO,58.0,local
2020-04-01,HIDALGO,-1398.0,local
2020-04-02,HIDALGO,5.0,local
2020-04-03,HIDALGO,3.0,local
2020-04-04,HIDALGO,2.0,local
2020-04-05,HIDALGO,2.0,local
2020-04-06,HIDALGO,3.0,local
2020-04-07,HIDALGO,6.0,local
2020-04-08,HIDALGO,5.0,local
2020-04-09,HIDALGO,1.0,local
2020-04-10,HIDALGO,3.0,local
2020-04-11,HIDALGO,1.0,local
2020-04-12,HIDALGO,5.0,local
2020-04-13,HIDALGO,0.0,local
2020-04-14,HIDALGO,5.0,local
2020-04-15,HIDALGO,2.0,local
2020-04-16,HIDALGO,3.0,local
2020-04-17,HIDALGO,6.0,local
2020-04-18,HIDALGO,5.0,local
2020-04-19,HIDALGO,13.0,local
2020-04-20,HIDALGO,5.0,local
2020-04-21,HIDALGO,15.0,local
2020-04-22,HIDALGO,12.0,local
2020-04-23,HIDALGO,3.0,local
2020-04-24,HIDALGO,27.0,local
2020-04-25,HIDALGO,10.0,local
2020-04-26,HIDALGO,17.0,local
2020-04-27,HIDALGO,8.0,local
2020-04-28,HIDALGO,36.0,local
2020-04-29,HIDALGO,16.0,local
2020-04-30,HIDALGO,19.0,local
2020-05-01,HIDALGO,21.0,local
2020-05-02,HIDALGO,24.0,local
2020-05-03,HIDALGO,6.0,local
2020-05-04,HIDALGO,22.0,local
2020-05-05,HIDALGO,40.0,local
2020-05-06,HIDALGO,22.0,local
2020-05-07,HIDALGO,35.0,local
2020-05-08,HIDALGO,44.0,local
2020-05-09,HIDALGO,21.0,local
2020-05-10,HIDALGO,44.0,local
2020-05-11,HIDALGO,34.0,local
2020-05-12,HIDALGO,29.0,local
2020-05-13,HIDALGO,34.0,local
2020-05-14,HIDALGO,43.0,local
2020-05-15,HIDALGO,68.0,local
2020-05-16,HIDALGO,64.0,local
2020-05-17,HIDALGO,32.0,local
2020-05-18,HIDALGO,76.0,local
2020-05-19,HIDALGO,46.0,local
2020-05-20,HIDALGO,68.0,local
2020-05-21,HIDALGO,63.0,local
2020-05-22,HIDALGO,39.0,local
2020-05-23,HIDALGO,56.0,local
2020-05-24,HIDALGO,51.0,local
2020-05-25,HIDALGO,76.0,local
2020-05-26,HIDALGO,120.0,local
2020-05-27,HIDALGO,40.0,local
2020-04-01,JALISCO,-1378.0,local
2020-04-02,JALISCO,6.0,local
2020-04-03,JALISCO,12.0,local
2020-04-04,JALISCO,2.0,local
2020-04-05,JALISCO,5.0,local
2020-04-06,JALISCO,3.0,local
2020-04-07,JALISCO,9.0,local
2020-04-08,JALISCO,4.0,local
2020-04-09,JALISCO,-2.0,local
2020-04-10,JALISCO,7.0,local
2020-04-11,JALISCO,6.0,local
2020-04-12,JALISCO,5.0,local
2020-04-13,JALISCO,3.0,local
2020-04-14,JALISCO,5.0,local
2020-04-15,JALISCO,12.0,local
2020-04-16,JALISCO,2.0,local
2020-04-17,JALISCO,9.0,local
2020-04-18,JALISCO,6.0,local
2020-04-19,JALISCO,2.0,local
2020-04-20,JALISCO,18.0,local
2020-04-21,JALISCO,10.0,local
2020-04-22,JALISCO,10.0,local
2020-04-23,JALISCO,19.0,local
2020-04-24,JALISCO,9.0,local
2020-04-25,JALISCO,8.0,local
2020-04-26,JALISCO,11.0,local
2020-04-27,JALISCO,21.0,local
2020-04-28,JALISCO,13.0,local
2020-04-29,JALISCO,10.0,local
2020-04-30,JALISCO,21.0,local
2020-05-01,JALISCO,28.0,local
2020-05-02,JALISCO,12.0,local
2020-05-03,JALISCO,30.0,local
2020-05-04,JALISCO,30.0,local
2020-05-05,JALISCO,22.0,local
2020-05-06,JALISCO,23.0,local
2020-05-07,JALISCO,16.0,local
2020-05-08,JALISCO,46.0,local
2020-05-09,JALISCO,38.0,local
2020-05-10,JALISCO,1.0,local
2020-05-11,JALISCO,43.0,local
2020-05-12,JALISCO,34.0,local
2020-05-13,JALISCO,29.0,local
2020-05-14,JALISCO,48.0,local
2020-05-15,JALISCO,20.0,local
2020-05-16,JALISCO,29.0,local
2020-05-17,JALISCO,49.0,local
2020-05-18,JALISCO,39.0,local
2020-05-19,JALISCO,35.0,local
2020-05-20,JALISCO,48.0,local
2020-05-21,JALISCO,61.0,local
2020-05-22,JALISCO,67.0,local
2020-05-23,JALISCO,37.0,local
2020-05-24,JALISCO,48.0,local
2020-05-25,JALISCO,58.0,local
2020-05-26,JALISCO,57.0,local
2020-05-27,JALISCO,60.0,local
2020-04-01,MEXICO,-1197.0,local
2020-04-02,MEXICO,2.0,local
2020-04-03,MEXICO,12.0,local
2020-04-04,MEXICO,17.0,local
2020-04-05,MEXICO,44.0,local
2020-04-06,MEXICO,69.0,local
2020-04-07,MEXICO,72.0,local
2020-04-08,MEXICO,50.0,local
2020-04-09,MEXICO,52.0,local
2020-04-10,MEXICO,91.0,local
2020-04-11,MEXICO,31.0,local
2020-04-12,MEXICO,55.0,local
2020-04-13,MEXICO,51.0,local
2020-04-14,MEXICO,55.0,local
2020-04-15,MEXICO,78.0,local
2020-04-16,MEXICO,66.0,local
2020-04-17,MEXICO,99.0,local
2020-04-18,MEXICO,69.0,local
2020-04-19,MEXICO,136.0,local
2020-04-20,MEXICO,51.0,local
2020-04-21,MEXICO,123.0,local
2020-04-22,MEXICO,212.0,local
2020-04-23,MEXICO,141.0,local
2020-04-24,MEXICO,258.0,local
2020-04-25,MEXICO,246.0,local
2020-04-26,MEXICO,117.0,local
2020-04-27,MEXICO,100.0,local
2020-04-28,MEXICO,267.0,local
2020-04-29,MEXICO,141.0,local
2020-04-30,MEXICO,267.0,local
2020-05-01,MEXICO,292.0,local
2020-05-02,MEXICO,193.0,local
2020-05-03,MEXICO,278.0,local
2020-05-04,MEXICO,309.0,local
2020-05-05,MEXICO,151.0,local
2020-05-06,MEXICO,308.0,local
2020-05-07,MEXICO,416.0,local
2020-05-08,MEXICO,341.0,local
2020-05-09,MEXICO,292.0,local
2020-05-10,MEXICO,278.0,local
2020-05-11,MEXICO,167.0,local
2020-05-12,MEXICO,385.0,local
2020-05-13,MEXICO,273.0,local
2020-05-14,MEXICO,442.0,local
2020-05-15,MEXICO,315.0,local
2020-05-16,MEXICO,322.0,local
2020-05-17,MEXICO,295.0,local
2020-05-18,MEXICO,369.0,local
2020-05-19,MEXICO,446.0,local
2020-05-20,MEXICO,344.0,local
2020-05-21,MEXICO,315.0,local
2020-05-22,MEXICO,499.0,local
2020-05-23,MEXICO,446.0,local
2020-05-24,MEXICO,451.0,local
2020-05-25,MEXICO,466.0,local
2020-05-26,MEXICO,843.0,local
2020-05-27,MEXICO,774.0,local
2020-04-01,MICHOACAN,-13117.0,local
2020-04-02,MICHOACAN,0.0,local
2020-04-03,MICHOACAN,1.0,local
2020-04-04,MICHOACAN,3.0,local
2020-04-05,MICHOACAN,3.0,local
2020-04-06,MICHOACAN,4.0,local
2020-04-07,MICHOACAN,1.0,local
2020-04-08,MICHOACAN,1.0,local
2020-04-09,MICHOACAN,10.0,local
2020-04-10,MICHOACAN,0.0,local
2020-04-11,MICHOACAN,4.0,local
2020-04-12,MICHOACAN,11.0,local
2020-04-13,MICHOACAN,1.0,local
2020-04-14,MICHOACAN,6.0,local
2020-04-15,MICHOACAN,3.0,local
2020-04-16,MICHOACAN,14.0,local
2020-04-17,MICHOACAN,15.0,local
2020-04-18,MICHOACAN,8.0,local
2020-04-19,MICHOACAN,8.0,local
2020-04-20,MICHOACAN,12.0,local
2020-04-21,MICHOACAN,11.0,local
2020-04-22,MICHOACAN,6.0,local
2020-04-23,MICHOACAN,21.0,local
2020-04-24,MICHOACAN,11.0,local
2020-04-25,MICHOACAN,16.0,local
2020-04-26,MICHOACAN,11.0,local
2020-04-27,MICHOACAN,9.0,local
2020-04-28,MICHOACAN,37.0,local
2020-04-29,MICHOACAN,28.0,local
2020-04-30,MICHOACAN,35.0,local
2020-05-01,MICHOACAN,32.0,local
2020-05-02,MICHOACAN,21.0,local
2020-05-03,MICHOACAN,3.0,local
2020-05-04,MICHOACAN,6.0,local
2020-05-05,MICHOACAN,19.0,local
2020-05-06,MICHOACAN,29.0,local
2020-05-07,MICHOACAN,50.0,local
2020-05-08,MICHOACAN,31.0,local
2020-05-09,MICHOACAN,51.0,local
2020-05-10,MICHOACAN,14.0,local
2020-05-11,MICHOACAN,8.0,local
2020-05-12,MICHOACAN,33.0,local
2020-05-13,MICHOACAN,68.0,local
2020-05-14,MICHOACAN,40.0,local
2020-05-15,MICHOACAN,50.0,local
2020-05-16,MICHOACAN,92.0,local
2020-05-17,MICHOACAN,57.0,local
2020-05-18,MICHOACAN,17.0,local
2020-05-19,MICHOACAN,108.0,local
2020-05-20,MICHOACAN,52.0,local
2020-05-21,MICHOACAN,69.0,local
2020-05-22,MICHOACAN,86.0,local
2020-05-23,MICHOACAN,81.0,local
2020-05-24,MICHOACAN,38.0,local
2020-05-25,MICHOACAN,34.0,local
2020-05-26,MICHOACAN,93.0,local
2020-05-27,MICHOACAN,118.0,local
2020-04-01,MORELOS,-1602.0,local
2020-04-02,MORELOS,0.0,local
2020-04-03,MORELOS,4.0,local
2020-04-04,MORELOS,2.0,local
2020-04-05,MORELOS,2.0,local
2020-04-06,MORELOS,2.0,local
2020-04-07,MORELOS,7.0,local
2020-04-08,MORELOS,1.0,local
2020-04-09,MORELOS,9.0,local
2020-04-10,MORELOS,0.0,local
2020-04-11,MORELOS,5.0,local
2020-04-12,MORELOS,5.0,local
2020-04-13,MORELOS,6.0,local
2020-04-14,MORELOS,4.0,local
2020-04-15,MORELOS,4.0,local
2020-04-16,MORELOS,3.0,local
2020-04-17,MORELOS,16.0,local
2020-04-18,MORELOS,5.0,local
2020-04-19,MORELOS,5.0,local
2020-04-20,MORELOS,4.0,local
2020-04-21,MORELOS,4.0,local
2020-04-22,MORELOS,7.0,local
2020-04-23,MORELOS,17.0,local
2020-04-24,MORELOS,23.0,local
2020-04-25,MORELOS,23.0,local
2020-04-26,MORELOS,21.0,local
2020-04-27,MORELOS,4.0,local
2020-04-28,MORELOS,50.0,local
2020-04-29,MORELOS,34.0,local
2020-04-30,MORELOS,46.0,local
2020-05-01,MORELOS,42.0,local
2020-05-02,MORELOS,51.0,local
2020-05-03,MORELOS,13.0,local
2020-05-04,MORELOS,71.0,local
2020-05-05,MORELOS,53.0,local
2020-05-06,MORELOS,58.0,local
2020-05-07,MORELOS,44.0,local
2020-05-08,MORELOS,57.0,local
2020-05-09,MORELOS,62.0,local
2020-05-10,MORELOS,28.0,local
2020-05-11,MORELOS,17.0,local
2020-05-12,MORELOS,54.0,local
2020-05-13,MORELOS,41.0,local
2020-05-14,MORELOS,64.0,local
2020-05-15,MORELOS,42.0,local
2020-05-16,MORELOS,10.0,local
2020-05-17,MORELOS,59.0,local
2020-05-18,MORELOS,7.0,local
2020-05-19,MORELOS,2.0,local
2020-05-20,MORELOS,16.0,local
2020-05-21,MORELOS,49.0,local
2020-05-22,MORELOS,-30.0,local
2020-05-23,MORELOS,37.0,local
2020-05-24,MORELOS,42.0,local
2020-05-25,MORELOS,19.0,local
2020-05-26,MORELOS,-12.0,local
2020-05-27,MORELOS,44.0,local
2020-04-02,NAYARIT,0.0,local
2020-04-03,NAYARIT,0.0,local
2020-04-04,NAYARIT,1.0,local
2020-04-05,NAYARIT,0.0,local
2020-04-06,NAYARIT,2.0,local
2020-04-07,NAYARIT,0.0,local
2020-04-08,NAYARIT,2.0,local
2020-04-09,NAYARIT,4.0,local
2020-04-10,NAYARIT,3.0,local
2020-04-11,NAYARIT,2.0,local
2020-04-12,NAYARIT,2.0,local
2020-04-13,NAYARIT,3.0,local
2020-04-14,NAYARIT,1.0,local
2020-04-15,NAYARIT,1.0,local
2020-04-16,NAYARIT,2.0,local
2020-04-17,NAYARIT,4.0,local
2020-04-18,NAYARIT,2.0,local
2020-04-19,NAYARIT,2.0,local
2020-04-20,NAYARIT,2.0,local
2020-04-21,NAYARIT,4.0,local
2020-04-22,NAYARIT,2.0,local
2020-04-23,NAYARIT,7.0,local
2020-04-24,NAYARIT,2.0,local
2020-04-25,NAYARIT,3.0,local
2020-04-26,NAYARIT,4.0,local
2020-04-27,NAYARIT,1.0,local
2020-04-28,NAYARIT,3.0,local
2020-04-29,NAYARIT,5.0,local
2020-04-30,NAYARIT,21.0,local
2020-05-01,NAYARIT,3.0,local
2020-05-02,NAYARIT,10.0,local
2020-05-03,NAYARIT,9.0,local
2020-05-04,NAYARIT,9.0,local
2020-05-05,NAYARIT,9.0,local
2020-05-06,NAYARIT,18.0,local
2020-05-07,NAYARIT,28.0,local
2020-05-08,NAYARIT,27.0,local
2020-05-09,NAYARIT,5.0,local
2020-05-10,NAYARIT,9.0,local
2020-05-11,NAYARIT,18.0,local
2020-05-12,NAYARIT,9.0,local
2020-05-13,NAYARIT,5.0,local
2020-05-14,NAYARIT,23.0,local
2020-05-15,NAYARIT,12.0,local
2020-05-16,NAYARIT,20.0,local
2020-05-17,NAYARIT,9.0,local
2020-05-18,NAYARIT,8.0,local
2020-05-19,NAYARIT,11.0,local
2020-05-20,NAYARIT,14.0,local
2020-05-21,NAYARIT,13.0,local
2020-05-22,NAYARIT,19.0,local
2020-05-23,NAYARIT,23.0,local
2020-05-24,NAYARIT,17.0,local
2020-05-25,NAYARIT,18.0,local
2020-05-26,NAYARIT,18.0,local
2020-05-27,NAYARIT,19.0,local
2020-04-01,NUEVO LEON,-398.0,local
2020-04-02,NUEVO LEON,4.0,local
2020-04-03,NUEVO LEON,1.0,local
2020-04-04,NUEVO LEON,2.0,local
2020-04-05,NUEVO LEON,3.0,local
2020-04-06,NUEVO LEON,3.0,local
2020-04-07,NUEVO LEON,0.0,local
2020-04-08,NUEVO LEON,4.0,local
2020-04-09,NUEVO LEON,9.0,local
2020-04-10,NUEVO LEON,3.0,local
2020-04-11,NUEVO LEON,8.0,local
2020-04-12,NUEVO LEON,4.0,local
2020-04-13,NUEVO LEON,8.0,local
2020-04-14,NUEVO LEON,4.0,local
2020-04-15,NUEVO LEON,14.0,local
2020-04-16,NUEVO LEON,11.0,local
2020-04-17,NUEVO LEON,0.0,local
2020-04-18,NUEVO LEON,13.0,local
2020-04-19,NUEVO LEON,5.0,local
2020-04-20,NUEVO LEON,19.0,local
2020-04-21,NUEVO LEON,1.0,local
2020-04-22,NUEVO LEON,17.0,local
2020-04-23,NUEVO LEON,38.0,local
2020-04-24,NUEVO LEON,11.0,local
2020-04-25,NUEVO LEON,11.0,local
2020-04-26,NUEVO LEON,5.0,local
2020-04-27,NUEVO LEON,8.0,local
2020-04-28,NUEVO LEON,15.0,local
2020-04-29,NUEVO LEON,14.0,local
2020-04-30,NUEVO LEON,21.0,local
2020-05-01,NUEVO LEON,32.0,local
2020-05-02,NUEVO LEON,40.0,local
2020-05-03,NUEVO LEON,12.0,local
2020-05-04,NUEVO LEON,24.0,local
2020-05-05,NUEVO LEON,27.0,local
2020-05-06,NUEVO LEON,42.0,local
2020-05-07,NUEVO LEON,55.0,local
2020-05-08,NUEVO LEON,35.0,local
2020-05-09,NUEVO LEON,6.0,local
2020-05-10,NUEVO LEON,34.0,local
2020-05-11,NUEVO LEON,23.0,local
2020-05-12,NUEVO LEON,23.0,local
2020-05-13,NUEVO LEON,30.0,local
2020-05-14,NUEVO LEON,38.0,local
2020-05-15,NUEVO LEON,21.0,local
2020-05-16,NUEVO LEON,15.0,local
2020-05-17,NUEVO LEON,69.0,local
2020-05-18,NUEVO LEON,16.0,local
2020-05-19,NUEVO LEON,81.0,local
2020-05-20,NUEVO LEON,59.0,local
2020-05-21,NUEVO LEON,20.0,local
2020-05-22,NUEVO LEON,53.0,local
2020-05-23,NUEVO LEON,31.0,local
2020-05-24,NUEVO LEON,29.0,local
2020-05-25,NUEVO LEON,19.0,local
2020-05-26,NUEVO LEON,54.0,local
2020-05-27,NUEVO LEON,66.0,local
2020-04-01,OAXACA,-1265.0,local
2020-04-02,OAXACA,0.0,local
2020-04-03,OAXACA,0.0,local
2020-04-04,OAXACA,0.0,local
2020-04-05,OAXACA,1.0,local
2020-04-06,OAXACA,4.0,local
2020-04-07,OAXACA,8.0,local
2020-04-08,OAXACA,2.0,local
2020-04-09,OAXACA,3.0,local
2020-04-10,OAXACA,1.0,local
2020-04-11,OAXACA,2.0,local
2020-04-12,OAXACA,0.0,local
2020-04-13,OAXACA,0.0,local
2020-04-14,OAXACA,2.0,local
2020-04-15,OAXACA,4.0,local
2020-04-16,OAXACA,4.0,local
2020-04-17,OAXACA,3.0,local
2020-04-18,OAXACA,6.0,local
2020-04-19,OAXACA,1.0,local
2020-04-20,OAXACA,6.0,local
2020-04-21,OAXACA,3.0,local
2020-04-22,OAXACA,8.0,local
2020-04-23,OAXACA,6.0,local
2020-04-24,OAXACA,2.0,local
2020-04-25,OAXACA,15.0,local
2020-04-26,OAXACA,2.0,local
2020-04-27,OAXACA,11.0,local
2020-04-28,OAXACA,4.0,local
2020-04-29,OAXACA,9.0,local
2020-04-30,OAXACA,8.0,local
2020-05-01,OAXACA,9.0,local
2020-05-02,OAXACA,16.0,local
2020-05-03,OAXACA,3.0,local
2020-05-04,OAXACA,6.0,local
2020-05-05,OAXACA,13.0,local
2020-05-06,OAXACA,17.0,local
2020-05-07,OAXACA,10.0,local
2020-05-08,OAXACA,5.0,local
2020-05-09,OAXACA,8.0,local
2020-05-10,OAXACA,25.0,local
2020-05-11,OAXACA,8.0,local
2020-05-12,OAXACA,13.0,local
2020-05-13,OAXACA,20.0,local
2020-05-14,OAXACA,35.0,local
2020-05-15,OAXACA,43.0,local
2020-05-16,OAXACA,47.0,local
2020-05-17,OAXACA,29.0,local
2020-05-18,OAXACA,161.0,local
2020-05-19,OAXACA,86.0,local
2020-05-20,OAXACA,51.0,local
2020-05-21,OAXACA,65.0,local
2020-05-22,OAXACA,94.0,local
2020-05-23,OAXACA,62.0,local
2020-05-24,OAXACA,37.0,local
2020-05-25,OAXACA,69.0,local
2020-05-26,OAXACA,39.0,local
2020-05-27,OAXACA,35.0,local
2020-04-01,PUEBLA,-1048.0,local
2020-04-02,PUEBLA,3.0,local
2020-04-03,PUEBLA,8.0,local
2020-04-04,PUEBLA,17.0,local
2020-04-05,PUEBLA,21.0,local
2020-04-06,PUEBLA,9.0,local
2020-04-07,PUEBLA,23.0,local
2020-04-08,PUEBLA,5.0,local
2020-04-09,PUEBLA,15.0,local
2020-04-10,PUEBLA,18.0,local
2020-04-11,PUEBLA,27.0,local
2020-04-12,PUEBLA,13.0,local
2020-04-13,PUEBLA,16.0,local
2020-04-14,PUEBLA,7.0,local
2020-04-15,PUEBLA,16.0,local
2020-04-16,PUEBLA,13.0,local
2020-04-17,PUEBLA,8.0,local
2020-04-18,PUEBLA,16.0,local
2020-04-19,PUEBLA,20.0,local
2020-04-20,PUEBLA,8.0,local
2020-04-21,PUEBLA,24.0,local
2020-04-22,PUEBLA,5.0,local
2020-04-23,PUEBLA,26.0,local
2020-04-24,PUEBLA,40.0,local
2020-04-25,PUEBLA,29.0,local
2020-04-26,PUEBLA,28.0,local
2020-04-27,PUEBLA,41.0,local
2020-04-28,PUEBLA,31.0,local
2020-04-29,PUEBLA,38.0,local
2020-04-30,PUEBLA,18.0,local
2020-05-01,PUEBLA,69.0,local
2020-05-02,PUEBLA,47.0,local
2020-05-03,PUEBLA,51.0,local
2020-05-04,PUEBLA,36.0,local
2020-05-05,PUEBLA,38.0,local
2020-05-06,PUEBLA,30.0,local
2020-05-07,PUEBLA,52.0,local
2020-05-08,PUEBLA,55.0,local
2020-05-09,PUEBLA,43.0,local
2020-05-10,PUEBLA,8.0,local
2020-05-11,PUEBLA,52.0,local
2020-05-12,PUEBLA,52.0,local
2020-05-13,PUEBLA,41.0,local
2020-05-14,PUEBLA,59.0,local
2020-05-15,PUEBLA,66.0,local
2020-05-16,PUEBLA,66.0,local
2020-05-17,PUEBLA,45.0,local
2020-05-18,PUEBLA,51.0,local
2020-05-19,PUEBLA,115.0,local
2020-05-20,PUEBLA,87.0,local
2020-05-21,PUEBLA,101.0,local
2020-05-22,PUEBLA,56.0,local
2020-05-23,PUEBLA,156.0,local
2020-05-24,PUEBLA,67.0,local
2020-05-25,PUEBLA,83.0,local
2020-05-26,PUEBLA,155.0,local
2020-05-27,PUEBLA,138.0,local
2020-04-01,QUERETARO,-2431.0,local
2020-04-02,QUERETARO,2.0,local
2020-04-03,QUERETARO,3.0,local
2020-04-04,QUERETARO,1.0,local
2020-04-05,QUERETARO,2.0,local
2020-04-06,QUERETARO,3.0,local
2020-04-07,QUERETARO,5.0,local
2020-04-08,QUERETARO,2.0,local
2020-04-09,QUERETARO,3.0,local
2020-04-10,QUERETARO,5.0,local
2020-04-11,QUERETARO,2.0,local
2020-04-12,QUERETARO,4.0,local
2020-04-13,QUERETARO,0.0,local
2020-04-14,QUERETARO,4.0,local
2020-04-15,QUERETARO,4.0,local
2020-04-16,QUERETARO,7.0,local
2020-04-17,QUERETARO,3.0,local
2020-04-18,QUERETARO,2.0,local
2020-04-19,QUERETARO,2.0,local
2020-04-20,QUERETARO,4.0,local
2020-04-21,QUERETARO,1.0,local
2020-04-22,QUERETARO,4.0,local
2020-04-23,QUERETARO,3.0,local
2020-04-24,QUERETARO,10.0,local
2020-04-25,QUERETARO,6.0,local
2020-04-26,QUERETARO,2.0,local
2020-04-27,QUERETARO,10.0,local
2020-04-28,QUERETARO,2.0,local
2020-04-29,QUERETARO,5.0,local
2020-04-30,QUERETARO,5.0,local
2020-05-01,QUERETARO,13.0,local
2020-05-02,QUERETARO,5.0,local
2020-05-03,QUERETARO,6.0,local
2020-05-04,QUERETARO,8.0,local
2020-05-05,QUERETARO,2.0,local
2020-05-06,QUERETARO,12.0,local
2020-05-07,QUERETARO,14.0,local
2020-05-08,QUERETARO,15.0,local
2020-05-09,QUERETARO,10.0,local
2020-05-10,QUERETARO,14.0,local
2020-05-11,QUERETARO,20.0,local
2020-05-12,QUERETARO,21.0,local
2020-05-13,QUERETARO,42.0,local
2020-05-14,QUERETARO,26.0,local
2020-05-15,QUERETARO,20.0,local
2020-05-16,QUERETARO,35.0,local
2020-05-17,QUERETARO,20.0,local
2020-05-18,QUERETARO,36.0,local
2020-05-19,QUERETARO,54.0,local
2020-05-20,QUERETARO,38.0,local
2020-05-21,QUERETARO,48.0,local
2020-05-22,QUERETARO,41.0,local
2020-05-23,QUERETARO,36.0,local
2020-05-24,QUERETARO,19.0,local
2020-05-25,QUERETARO,22.0,local
2020-05-26,QUERETARO,32.0,local
2020-05-27,QUERETARO,44.0,local
2020-04-01,QUINTANA ROO,-734.0,local
2020-04-02,QUINTANA ROO,5.0,local
2020-04-03,QUINTANA ROO,9.0,local
2020-04-04,QUINTANA ROO,9.0,local
2020-04-05,QUINTANA ROO,14.0,local
2020-04-06,QUINTANA ROO,29.0,local
2020-04-07,QUINTANA ROO,20.0,local
2020-04-08,QUINTANA ROO,8.0,local
2020-04-09,QUINTANA ROO,16.0,local
2020-04-10,QUINTANA ROO,4.0,local
2020-04-11,QUINTANA ROO,53.0,local
2020-04-12,QUINTANA ROO,7.0,local
2020-04-13,QUINTANA ROO,16.0,local
2020-04-14,QUINTANA ROO,6.0,local
2020-04-15,QUINTANA ROO,24.0,local
2020-04-16,QUINTANA ROO,7.0,local
2020-04-17,QUINTANA ROO,3.0,local
2020-04-18,QUINTANA ROO,35.0,local
2020-04-19,QUINTANA ROO,8.0,local
2020-04-20,QUINTANA ROO,39.0,local
2020-04-21,QUINTANA ROO,34.0,local
2020-04-22,QUINTANA ROO,34.0,local
2020-04-23,QUINTANA ROO,36.0,local
2020-04-24,QUINTANA ROO,51.0,local
2020-04-25,QUINTANA ROO,31.0,local
2020-04-26,QUINTANA ROO,54.0,local
2020-04-27,QUINTANA ROO,49.0,local
2020-04-28,QUINTANA ROO,45.0,local
2020-04-29,QUINTANA ROO,13.0,local
2020-04-30,QUINTANA ROO,77.0,local
2020-05-01,QUINTANA ROO,42.0,local
2020-05-02,QUINTANA ROO,59.0,local
2020-05-03,QUINTANA ROO,22.0,local
2020-05-04,QUINTANA ROO,11.0,local
2020-05-05,QUINTANA ROO,33.0,local
2020-05-06,QUINTANA ROO,25.0,local
2020-05-07,QUINTANA ROO,19.0,local
2020-05-08,QUINTANA ROO,33.0,local
2020-05-09,QUINTANA ROO,39.0,local
2020-05-10,QUINTANA ROO,10.0,local
2020-05-11,QUINTANA ROO,37.0,local
2020-05-12,QUINTANA ROO,26.0,local
2020-05-13,QUINTANA ROO,33.0,local
2020-05-14,QUINTANA ROO,50.0,local
2020-05-15,QUINTANA ROO,30.0,local
2020-05-16,QUINTANA ROO,32.0,local
2020-05-17,QUINTANA ROO,26.0,local
2020-05-18,QUINTANA ROO,31.0,local
2020-05-19,QUINTANA ROO,19.0,local
2020-05-20,QUINTANA ROO,27.0,local
2020-05-21,QUINTANA ROO,58.0,local
