date,region,cases,import_status
2020-05-05,NAYARIT,9.0,local
2020-05-06,NAYARIT,18.0,local
2020-04-01,NUEVO LEON,-73.0,local
2020-04-02,NUEVO LEON,4.0,local
2020-04-03,NUEVO LEON,1.0,local
2020-04-04,NUEVO LEON,2.0,local
2020-04-05,NUEVO LEON,3.0,local
2020-04-06,NUEVO LEON,3.0,local
2020-04-07,NUEVO LEON,0.0,local
2020-04-08,NUEVO LEON,4.0,local
2020-04-09,NUEVO LEON,9.0,local
2020-04-10,NUEVO LEON,3.0,local
2020-04-11,NUEVO LEON,8.0,local
2020-04-12,NUEVO LEON,4.0,local
2020-04-13,NUEVO LEON,8.0,local
2020-04-14,NUEVO LEON,4.0,local
2020-04-15,NUEVO LEON,14.0,local
2020-04-16,NUEVO LEON,11.0,local
2020-04-17,NUEVO LEON,0.0,local
2020-04-18,NUEVO LEON,13.0,local
2020-04-19,NUEVO LEON,5.0,local
2020-04-20,NUEVO LEON,19.0,local
2020-04-21,NUEVO LEON,1.0,local
2020-04-22,NUEVO LEON,17.0,local
2020-04-23,NUEVO LEON,38.0,local
2020-04-24,NUEVO LEON,11.0,local
2020-04-25,NUEVO LEON,11.0,local
2020-04-26,NUEVO LEON,5.0,local
2020-04-27,NUEVO LEON,8.0,local
2020-04-28,NUEVO LEON,15.0,local
2020-04-29,NUEVO LEON,14.0,local
2020-04-30,NUEVO LEON,21.0,local
2020-05-01,NUEVO LEON,32.0,local
2020-05-02,NUEVO LEON,40.0,local
2020-05-03,NUEVO LEON,12.0,local
2020-05-04,NUEVO LEON,24.0,local
2020-05-05,NUEVO LEON,27.0,local
2020-05-06,NUEVO LEON,42.0,local
2020-04-01,OAXACA,-488.0,local
2020-04-02,OAXACA,0.0,local
2020-04-03,OAXACA,0.0,local
2020-04-04,OAXACA,0.0,local
2020-04-05,OAXACA,1.0,local
2020-04-06,OAXACA,4.0,local
2020-04-07,OAXACA,8.0,local
2020-04-08,OAXACA,2.0,local
2020-04-09,OAXACA,3.0,local
2020-04-10,OAXACA,1.0,local
2020-04-11,OAXACA,2.0,local
2020-04-12,OAXACA,0.0,local
2020-04-13,OAXACA,0.0,local
2020-04-14,OAXACA,2.0,local
2020-04-15,OAXACA,4.0,local
2020-04-16,OAXACA,4.0,local
2020-04-17,OAXACA,3.0,local
2020-04-18,OAXACA,6.0,local
2020-04-19,OAXACA,1.0,local
2020-04-20,OAXACA,6.0,local
2020-04-21,OAXACA,3.0,local
2020-04-22,OAXACA,8.0,local
2020-04-23,OAXACA,6.0,local
2020-04-24,OAXACA,2.0,local
2020-04-25,OAXACA,15.0,local
2020-04-26,OAXACA,2.0,local
2020-04-27,OAXACA,11.0,local
2020-04-28,OAXACA,4.0,local
2020-04-29,OAXACA,9.0,local
2020-04-30,OAXACA,8.0,local
2020-05-01,OAXACA,9.0,local
2020-05-02,OAXACA,16.0,local
2020-05-03,OAXACA,3.0,local
2020-05-04,OAXACA,6.0,local
2020-05-05,OAXACA,13.0,local
2020-05-06,OAXACA,17.0,local
2020-04-01,PUEBLA,-106.0,local
2020-04-02,PUEBLA,3.0,local
2020-04-03,PUEBLA,8.0,local
2020-04-04,PUEBLA,17.0,local
2020-04-05,PUEBLA,21.0,local
2020-04-06,PUEBLA,9.0,local
2020-04-07,PUEBLA,23.0,local
2020-04-08,PUEBLA,5.0,local
2020-04-09,PUEBLA,15.0,local
2020-04-10,PUEBLA,18.0,local
2020-04-11,PUEBLA,27.0,local
2020-04-12,PUEBLA,13.0,local
2020-04-13,PUEBLA,16.0,local
2020-04-14,PUEBLA,7.0,local
2020-04-15,PUEBLA,16.0,local
2020-04-16,PUEBLA,13.0,local
2020-04-17,PUEBLA,8.0,local
2020-04-18,PUEBLA,16.0,local
2020-04-19,PUEBLA,20.0,local
2020-04-20,PUEBLA,8.0,local
2020-04-21,PUEBLA,24.0,local
2020-04-22,PUEBLA,5.0,local
2020-04-23,PUEBLA,26.0,local
2020-04-24,PUEBLA,40.0,local
2020-04-25,PUEBLA,29.0,local
2020-04-26,PUEBLA,28.0,local
2020-04-27,PUEBLA,41.0,local
2020-04-28,PUEBLA,31.0,local
2020-04-29,PUEBLA,38.0,local
2020-04-30,PUEBLA,18.0,local
2020-05-01,PUEBLA,69.0,local
2020-05-02,PUEBLA,47.0,local
2020-05-03,PUEBLA,51.0,local
2020-05-04,PUEBLA,36.0,local
2020-05-05,PUEBLA,38.0,local
2020-05-06,PUEBLA,30.0,local
2020-04-01,QUERETARO,-883.0,local
2020-04-02,QUERETARO,2.0,local
2020-04-03,QUERETARO,3.0,local
2020-04-04,QUERETARO,1.0,local
2020-04-05,QUERETARO,2.0,local
2020-04-06,QUERETARO,3.0,local
2020-04-07,QUERETARO,5.0,local
2020-04-08,QUERETARO,2.0,local
2020-04-09,QUERETARO,3.0,local
2020-04-10,QUERETARO,5.0,local
2020-04-11,QUERETARO,2.0,local
2020-04-12,QUERETARO,4.0,local
2020-04-13,QUERETARO,0.0,local
2020-04-14,QUERETARO,4.0,local
2020-04-15,QUERETARO,4.0,local
2020-04-16,QUERETARO,7.0,local
2020-04-17,QUERETARO,3.0,local
2020-04-18,QUERETARO,2.0,local
2020-04-19,QUERETARO,2.0,local
2020-04-20,QUERETARO,4.0,local
2020-04-21,QUERETARO,1.0,local
2020-04-22,QUERETARO,4.0,local
2020-04-23,QUERETARO,3.0,local
2020-04-24,QUERETARO,10.0,local
2020-04-25,QUERETARO,6.0,local
2020-04-26,QUERETARO,2.0,local
2020-04-27,QUERETARO,10.0,local
2020-04-28,QUERETARO,2.0,local
2020-04-29,QUERETARO,5.0,local
2020-04-30,QUERETARO,5.0,local
2020-05-01,QUERETARO,13.0,local
2020-05-02,QUERETARO,5.0,local
2020-05-03,QUERETARO,6.0,local
2020-05-04,QUERETARO,8.0,local
2020-05-05,QUERETARO,2.0,local
2020-05-06,QUERETARO,12.0,local
2020-04-01,QUINTANA ROO,-127.0,local
2020-04-02,QUINTANA ROO,5.0,local
2020-04-03,QUINTANA ROO,9.0,local
2020-04-04,QUINTANA ROO,9.0,local
2020-04-05,QUINTANA ROO,14.0,local
2020-04-06,QUINTANA ROO,29.0,local
2020-04-07,QUINTANA ROO,20.0,local
2020-04-08,QUINTANA ROO,8.0,local
2020-04-09,QUINTANA ROO,16.0,local
2020-04-10,QUINTANA ROO,4.0,local
2020-04-11,QUINTANA ROO,53.0,local
2020-04-12,QUINTANA ROO,7.0,local
2020-04-13,QUINTANA ROO,16.0,local
2020-04-14,QUINTANA ROO,6.0,local
2020-04-15,QUINTANA ROO,24.0,local
2020-04-16,QUINTANA ROO,7.0,local
2020-04-17,QUINTANA ROO,3.0,local
2020-04-18,QUINTANA ROO,35.0,local
2020-04-19,QUINTANA ROO,8.0,local
2020-04-20,QUINTANA ROO,39.0,local
2020-04-21,QUINTANA ROO,34.0,local
2020-04-22,QUINTANA ROO,34.0,local
2020-04-23,QUINTANA ROO,36.0,local
2020-04-24,QUINTANA ROO,51.0,local
2020-04-25,QUINTANA ROO,31.0,local
2020-04-26,QUINTANA ROO,54.0,local
2020-04-27,QUINTANA ROO,49.0,local
2020-04-28,QUINTANA ROO,45.0,local
2020-04-29,QUINTANA ROO,13.0,local
2020-04-30,QUINTANA ROO,77.0,local
2020-05-01,QUINTANA ROO,42.0,local
2020-05-02,QUINTANA ROO,59.0,local
2020-05-03,QUINTANA ROO,22.0,local
2020-05-04,QUINTANA ROO,11.0,local
2020-05-05,QUINTANA ROO,33.0,local
2020-05-06,QUINTANA ROO,25.0,local
2020-04-01,SAN LUIS POTOSI,-949.0,local
2020-04-02,SAN LUIS POTOSI,2.0,local
2020-04-03,SAN LUIS POTOSI,2.0,local
2020-04-04,SAN LUIS POTOSI,0.0,local
2020-04-05,SAN LUIS POTOSI,2.0,local
2020-04-06,SAN LUIS POTOSI,0.0,local
2020-04-07,SAN LUIS POTOSI,4.0,local
2020-04-08,SAN LUIS POTOSI,2.0,local
2020-04-09,SAN LUIS POTOSI,4.0,local
2020-04-10,SAN LUIS POTOSI,1.0,local
2020-04-11,SAN LUIS POTOSI,3.0,local
2020-04-12,SAN LUIS POTOSI,1.0,local
2020-04-13,SAN LUIS POTOSI,2.0,local
2020-04-14,SAN LUIS POTOSI,0.0,local
2020-04-15,SAN LUIS POTOSI,1.0,local
2020-04-16,SAN LUIS POTOSI,0.0,local
2020-04-17,SAN LUIS POTOSI,2.0,local
2020-04-18,SAN LUIS POTOSI,1.0,local
2020-04-19,SAN LUIS POTOSI,4.0,local
2020-04-20,SAN LUIS POTOSI,3.0,local
2020-04-21,SAN LUIS POTOSI,1.0,local
2020-04-22,SAN LUIS POTOSI,1.0,local
2020-04-23,SAN LUIS POTOSI,5.0,local
2020-04-24,SAN LUIS POTOSI,0.0,local
2020-04-25,SAN LUIS POTOSI,3.0,local
2020-04-26,SAN LUIS POTOSI,3.0,local
2020-04-27,SAN LUIS POTOSI,5.0,local
2020-04-28,SAN LUIS POTOSI,2.0,local
2020-04-29,SAN LUIS POTOSI,13.0,local
2020-04-30,SAN LUIS POTOSI,10.0,local
2020-05-01,SAN LUIS POTOSI,13.0,local
2020-05-02,SAN LUIS POTOSI,10.0,local
2020-05-03,SAN LUIS POTOSI,15.0,local
2020-05-04,SAN LUIS POTOSI,11.0,local
2020-05-05,SAN LUIS POTOSI,10.0,local
2020-05-06,SAN LUIS POTOSI,20.0,local
2020-04-01,SINALOA,-155.0,local
2020-04-02,SINALOA,10.0,local
2020-04-03,SINALOA,9.0,local
2020-04-04,SINALOA,23.0,local
2020-04-05,SINALOA,16.0,local
2020-04-06,SINALOA,7.0,local
2020-04-07,SINALOA,14.0,local
2020-04-08,SINALOA,14.0,local
2020-04-09,SINALOA,13.0,local
2020-04-10,SINALOA,32.0,local
2020-04-11,SINALOA,43.0,local
2020-04-12,SINALOA,15.0,local
2020-04-13,SINALOA,16.0,local
2020-04-14,SINALOA,16.0,local
2020-04-15,SINALOA,31.0,local
2020-04-16,SINALOA,35.0,local
2020-04-17,SINALOA,46.0,local
2020-04-18,SINALOA,39.0,local
2020-04-19,SINALOA,46.0,local
2020-04-20,SINALOA,27.0,local
2020-04-21,SINALOA,24.0,local
2020-04-22,SINALOA,60.0,local
2020-04-23,SINALOA,46.0,local
2020-04-24,SINALOA,76.0,local
2020-04-25,SINALOA,18.0,local
2020-04-26,SINALOA,39.0,local
2020-04-27,SINALOA,48.0,local
2020-04-28,SINALOA,8.0,local
2020-04-29,SINALOA,18.0,local
2020-04-30,SINALOA,44.0,local
2020-05-01,SINALOA,143.0,local
2020-05-02,SINALOA,68.0,local
2020-05-03,SINALOA,43.0,local
2020-05-04,SINALOA,42.0,local
2020-05-05,SINALOA,34.0,local
2020-05-06,SINALOA,53.0,local
2020-04-01,SONORA,-1230.0,local
2020-04-02,SONORA,3.0,local
2020-04-03,SONORA,1.0,local
2020-04-04,SONORA,4.0,local
2020-04-05,SONORA,1.0,local
2020-04-06,SONORA,2.0,local
2020-04-07,SONORA,8.0,local
2020-04-08,SONORA,10.0,local
2020-04-09,SONORA,2.0,local
2020-04-10,SONORA,7.0,local
2020-04-11,SONORA,9.0,local
2020-04-12,SONORA,4.0,local
2020-04-13,SONORA,5.0,local
2020-04-14,SONORA,1.0,local
2020-04-15,SONORA,5.0,local
2020-04-16,SONORA,11.0,local
2020-04-17,SONORA,10.0,local
2020-04-18,SONORA,11.0,local
2020-04-19,SONORA,9.0,local
2020-04-20,SONORA,0.0,local
2020-04-21,SONORA,-3.0,local
2020-04-22,SONORA,14.0,local
2020-04-23,SONORA,7.0,local
2020-04-24,SONORA,11.0,local
2020-04-25,SONORA,-1.0,local
2020-04-26,SONORA,18.0,local
2020-04-27,SONORA,15.0,local
2020-04-28,SONORA,8.0,local
2020-04-29,SONORA,12.0,local
2020-04-30,SONORA,13.0,local
2020-05-01,SONORA,25.0,local
2020-05-02,SONORA,9.0,local
2020-05-03,SONORA,17.0,local
2020-05-04,SONORA,14.0,local
2020-05-05,SONORA,27.0,local
2020-05-06,SONORA,35.0,local
2020-04-01,TABASCO,-290.0,local
2020-04-02,TABASCO,10.0,local
2020-04-03,TABASCO,8.0,local
2020-04-04,TABASCO,13.0,local
2020-04-05,TABASCO,15.0,local
2020-04-06,TABASCO,10.0,local
2020-04-07,TABASCO,0.0,local
2020-04-08,TABASCO,5.0,local
2020-04-09,TABASCO,1.0,local
2020-04-10,TABASCO,20.0,local
2020-04-11,TABASCO,9.0,local
2020-04-12,TABASCO,9.0,local
2020-04-13,TABASCO,6.0,local
2020-04-14,TABASCO,39.0,local
2020-04-15,TABASCO,18.0,local
2020-04-16,TABASCO,23.0,local
2020-04-17,TABASCO,17.0,local
2020-04-18,TABASCO,28.0,local
2020-04-19,TABASCO,58.0,local
2020-04-20,TABASCO,62.0,local
2020-04-21,TABASCO,70.0,local
2020-04-22,TABASCO,37.0,local
2020-04-23,TABASCO,86.0,local
2020-04-24,TABASCO,53.0,local
2020-04-25,TABASCO,58.0,local
2020-04-26,TABASCO,21.0,local
2020-04-27,TABASCO,91.0,local
2020-04-28,TABASCO,71.0,local
2020-04-29,TABASCO,51.0,local
2020-04-30,TABASCO,43.0,local
2020-05-01,TABASCO,82.0,local
2020-05-02,TABASCO,11.0,local
2020-05-03,TABASCO,119.0,local
2020-05-04,TABASCO,51.0,local
2020-05-05,TABASCO,30.0,local
2020-05-06,TABASCO,42.0,local
2020-04-01,TAMAULIPAS,-1309.0,local
2020-04-02,TAMAULIPAS,4.0,local
2020-04-03,TAMAULIPAS,2.0,local
2020-04-04,TAMAULIPAS,3.0,local
2020-04-05,TAMAULIPAS,9.0,local
2020-04-06,TAMAULIPAS,5.0,local
2020-04-07,TAMAULIPAS,1.0,local
2020-04-08,TAMAULIPAS,11.0,local
2020-04-09,TAMAULIPAS,3.0,local
2020-04-10,TAMAULIPAS,2.0,local
2020-04-11,TAMAULIPAS,1.0,local
2020-04-12,TAMAULIPAS,5.0,local
2020-04-13,TAMAULIPAS,1.0,local
2020-04-14,TAMAULIPAS,2.0,local
2020-04-15,TAMAULIPAS,5.0,local
2020-04-16,TAMAULIPAS,18.0,local
2020-04-17,TAMAULIPAS,13.0,local
2020-04-18,TAMAULIPAS,24.0,local
2020-04-19,TAMAULIPAS,9.0,local
2020-04-20,TAMAULIPAS,6.0,local
2020-04-21,TAMAULIPAS,11.0,local
2020-04-22,TAMAULIPAS,20.0,local
2020-04-23,TAMAULIPAS,25.0,local
2020-04-24,TAMAULIPAS,14.0,local
2020-04-25,TAMAULIPAS,12.0,local
2020-04-26,TAMAULIPAS,45.0,local
2020-04-27,TAMAULIPAS,26.0,local
2020-04-28,TAMAULIPAS,8.0,local
2020-04-29,TAMAULIPAS,13.0,local
2020-04-30,TAMAULIPAS,7.0,local
2020-05-01,TAMAULIPAS,23.0,local
2020-05-02,TAMAULIPAS,24.0,local
2020-05-03,TAMAULIPAS,18.0,local
2020-05-04,TAMAULIPAS,8.0,local
2020-05-05,TAMAULIPAS,8.0,local
2020-05-06,TAMAULIPAS,19.0,local
2020-04-01,TLAXCALA,-411.0,local
2020-04-02,TLAXCALA,0.0,local
2020-04-03,TLAXCALA,3.0,local
2020-04-04,TLAXCALA,0.0,local
2020-04-05,TLAXCALA,3.0,local
2020-04-06,TLAXCALA,3.0,local
2020-04-07,TLAXCALA,4.0,local
2020-04-08,TLAXCALA,6.0,local
2020-04-09,TLAXCALA,6.0,local
2020-04-10,TLAXCALA,4.0,local
2020-04-11,TLAXCALA,5.0,local
2020-04-12,TLAXCALA,2.0,local
2020-04-13,TLAXCALA,7.0,local
2020-04-14,TLAXCALA,2.0,local
2020-04-15,TLAXCALA,6.0,local
2020-04-16,TLAXCALA,3.0,local
2020-04-17,TLAXCALA,4.0,local
2020-04-18,TLAXCALA,5.0,local
2020-04-19,TLAXCALA,4.0,local
2020-04-20,TLAXCALA,2.0,local
2020-04-21,TLAXCALA,5.0,local
2020-04-22,TLAXCALA,14.0,local
2020-04-23,TLAXCALA,9.0,local
2020-04-24,TLAXCALA,11.0,local
2020-04-25,TLAXCALA,15.0,local
2020-04-26,TLAXCALA,7.0,local
2020-04-27,TLAXCALA,5.0,local
2020-04-28,TLAXCALA,20.0,local
2020-04-29,TLAXCALA,20.0,local
2020-04-30,TLAXCALA,14.0,local
2020-05-01,TLAXCALA,24.0,local
2020-05-02,TLAXCALA,12.0,local
2020-05-03,TLAXCALA,9.0,local
2020-05-04,TLAXCALA,12.0,local
2020-05-05,TLAXCALA,11.0,local
2020-05-06,TLAXCALA,19.0,local
2020-04-01,VERACRUZ,-252.0,local
2020-04-02,VERACRUZ,-6.0,local
2020-04-03,VERACRUZ,6.0,local
2020-04-04,VERACRUZ,2.0,local
2020-04-05,VERACRUZ,3.0,local
2020-04-06,VERACRUZ,8.0,local
2020-04-07,VERACRUZ,5.0,local
2020-04-08,VERACRUZ,4.0,local
2020-04-09,VERACRUZ,6.0,local
2020-04-10,VERACRUZ,10.0,local
2020-04-11,VERACRUZ,10.0,local
2020-04-12,VERACRUZ,6.0,local
2020-04-13,VERACRUZ,6.0,local
2020-04-14,VERACRUZ,12.0,local
2020-04-15,VERACRUZ,14.0,local
2020-04-16,VERACRUZ,7.0,local
2020-04-17,VERACRUZ,9.0,local
2020-04-18,VERACRUZ,5.0,local
2020-04-19,VERACRUZ,26.0,local
2020-04-20,VERACRUZ,10.0,local
2020-04-21,VERACRUZ,8.0,local
2020-04-22,VERACRUZ,33.0,local
2020-04-23,VERACRUZ,38.0,local
2020-04-24,VERACRUZ,38.0,local
2020-04-25,VERACRUZ,31.0,local
2020-04-26,VERACRUZ,35.0,local
2020-04-27,VERACRUZ,69.0,local
2020-04-28,VERACRUZ,42.0,local
2020-04-29,VERACRUZ,49.0,local
2020-04-30,VERACRUZ,61.0,local
2020-05-01,VERACRUZ,42.0,local
2020-05-02,VERACRUZ,55.0,local
2020-05-03,VERACRUZ,33.0,local
2020-05-04,VERACRUZ,98.0,local
2020-05-05,VERACRUZ,33.0,local
2020-05-06,VERACRUZ,36.0,local
2020-04-01,YUCATAN,-819.0,local
2020-04-02,YUCATAN,1.0,local
2020-04-03,YUCATAN,6.0,local
2020-04-04,YUCATAN,3.0,local
2020-04-05,YUCATAN,4.0,local
2020-04-06,YUCATAN,5.0,local
2020-04-07,YUCATAN,2.0,local
2020-04-08,YUCATAN,0.0,local
2020-04-09,YUCATAN,15.0,local
2020-04-10,YUCATAN,1.0,local
2020-04-11,YUCATAN,15.0,local
2020-04-12,YUCATAN,4.0,local
2020-04-13,YUCATAN,7.0,local
2020-04-14,YUCATAN,3.0,local
2020-04-15,YUCATAN,13.0,local
2020-04-16,YUCATAN,4.0,local
2020-04-17,YUCATAN,9.0,local
2020-04-18,YUCATAN,32.0,local
2020-04-19,YUCATAN,3.0,local
2020-04-20,YUCATAN,15.0,local
2020-04-21,YUCATAN,4.0,local
2020-04-22,YUCATAN,5.0,local
2020-04-23,YUCATAN,34.0,local
2020-04-24,YUCATAN,10.0,local
2020-04-25,YUCATAN,54.0,local
2020-04-26,YUCATAN,21.0,local
2020-04-27,YUCATAN,30.0,local
2020-04-28,YUCATAN,25.0,local
2020-04-29,YUCATAN,26.0,local
2020-04-30,YUCATAN,44.0,local
2020-05-01,YUCATAN,41.0,local
2020-05-02,YUCATAN,44.0,local
2020-05-03,YUCATAN,55.0,local
2020-05-04,YUCATAN,20.0,local
2020-05-05,YUCATAN,40.0,local
2020-05-06,YUCATAN,40.0,local
2020-04-01,ZACATECAS,-682.0,local
2020-04-02,ZACATECAS,1.0,local
2020-04-03,ZACATECAS,0.0,local
2020-04-04,ZACATECAS,3.0,local
2020-04-05,ZACATECAS,0.0,local
2020-04-06,ZACATECAS,-1.0,local
2020-04-07,ZACATECAS,1.0,local
2020-04-08,ZACATECAS,2.0,local
2020-04-09,ZACATECAS,0.0,local
2020-04-10,ZACATECAS,3.0,local
2020-04-11,ZACATECAS,0.0,local
2020-04-12,ZACATECAS,1.0,local
2020-04-13,ZACATECAS,1.0,local
2020-04-14,ZACATECAS,1.0,local
2020-04-15,ZACATECAS,1.0,local
2020-04-16,ZACATECAS,-1.0,local
2020-04-17,ZACATECAS,5.0,local
2020-04-18,ZACATECAS,4.0,local
2020-04-19,ZACATECAS,1.0,local
2020-04-20,ZACATECAS,4.0,local
2020-04-21,ZACATECAS,1.0,local
2020-04-22,ZACATECAS,11.0,local
2020-04-23,ZACATECAS,4.0,local
2020-04-24,ZACATECAS,3.0,local
2020-04-25,ZACATECAS,7.0,local
2020-04-26,ZACATECAS,8.0,local
2020-04-27,ZACATECAS,0.0,local
2020-04-28,ZACATECAS,2.0,local
2020-04-29,ZACATECAS,2.0,local
2020-04-30,ZACATECAS,7.0,local
2020-05-01,ZACATECAS,10.0,local
2020-05-02,ZACATECAS,7.0,local
2020-05-03,ZACATECAS,5.0,local
2020-05-04,ZACATECAS,11.0,local
2020-05-05,ZACATECAS,3.0,local
2020-05-06,ZACATECAS,6.0,local
2020-04-01,NACIONAL,1259.0,local
2020-04-02,NACIONAL,89.0,local
2020-04-03,NACIONAL,152.0,local
2020-04-04,NACIONAL,196.0,local
2020-04-05,NACIONAL,286.0,local
2020-04-06,NACIONAL,338.0,local
2020-04-07,NACIONAL,345.0,local
2020-04-08,NACIONAL,397.0,local
2020-04-09,NACIONAL,258.0,local
2020-04-10,NACIONAL,405.0,local
2020-04-11,NACIONAL,375.0,local
2020-04-12,NACIONAL,442.0,local
2020-04-13,NACIONAL,353.0,local
2020-04-14,NACIONAL,385.0,local
2020-04-15,NACIONAL,448.0,local
2020-04-16,NACIONAL,450.0,local
2020-04-17,NACIONAL,578.0,local
2020-04-18,NACIONAL,622.0,local
2020-04-19,NACIONAL,764.0,local
2020-04-20,NACIONAL,511.0,local
2020-04-21,NACIONAL,729.0,local
2020-04-22,NACIONAL,1043.0,local
2020-04-23,NACIONAL,1089.0,local
2020-04-24,NACIONAL,1239.0,local
2020-04-25,NACIONAL,970.0,local
2020-04-26,NACIONAL,835.0,local
2020-04-27,NACIONAL,852.0,local
2020-04-28,NACIONAL,1223.0,local
2020-04-29,NACIONAL,1047.0,local
2020-04-30,NACIONAL,1425.0,local
2020-05-01,NACIONAL,1515.0,local
2020-05-02,NACIONAL,1349.0,local
2020-05-03,NACIONAL,1383.0,local
2020-05-04,NACIONAL,1434.0,local
2020-05-05,NACIONAL,1120.0,local
2020-05-06,NACIONAL,1609.0,local
